ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-11-10T09:05:51Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,True,,False,1636535015118,True
2021-11-10T09:09:17Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,True,,False,1636535149387,True
2021-11-10T09:12:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636535354814,True
2021-11-10T09:17:23Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636535534263,True
2021-11-10T09:21:02Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636535840704,True
2021-11-10T09:24:46Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226306,AE,86.97.176.71,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackdone,trackdone,True,,False,1636536059985,True
2021-11-10T09:28:59Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247040,AE,86.97.176.71,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackdone,trackdone,True,,False,1636536284069,True
2021-11-10T09:33:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,86.97.176.71,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackerror,trackdone,True,,False,1636536539115,True
2021-11-10T09:37:19Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,86.97.176.71,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,True,,False,1636536804952,False
2021-11-10T09:41:31Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252711,AE,86.97.176.71,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,True,,False,1636537039054,True
2021-11-10T09:45:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),215600,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackdone,trackdone,True,,False,1636537289513,True
2021-11-11T04:55:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),0,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,logout,True,,False,1636537760794,True
2021-11-11T04:55:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),258186,AE,86.97.176.71,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,True,,False,1636537502845,True
2021-11-11T07:04:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240091,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,appload,trackdone,True,,False,1636606501598,True
2021-11-11T07:06:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,86.97.176.71,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,True,,False,1636614251614,True
2021-11-11T07:10:40Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,86.97.176.71,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,trackdone,trackdone,True,,False,1636614412389,True
2021-11-11T07:14:02Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,86.97.176.71,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackerror,trackdone,True,,False,1636614638252,True
2021-11-11T07:16:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),169153,AE,86.97.176.71,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,trackdone,trackdone,True,,False,1636614837953,True
2021-11-11T07:20:26Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209213,AE,86.97.176.71,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackerror,trackdone,True,,False,1636615015404,True
2021-11-11T07:22:40Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,True,,False,1636615221336,True
2021-11-11T07:26:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,True,,False,1636615356030,True
2021-11-11T07:29:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636615561961,True
2021-11-11T07:34:13Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636615741704,True
2021-11-11T07:37:54Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636616049123,True
2021-11-11T07:41:38Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226306,AE,86.97.176.71,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackdone,trackdone,True,,False,1636616269456,True
2021-11-11T07:45:44Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247240,AE,86.97.176.71,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackdone,trackdone,True,,False,1636616494150,True
2021-11-11T07:50:12Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,86.97.176.71,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackdone,trackdone,True,,False,1636616740172,True
2021-11-11T07:54:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,86.97.176.71,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,True,,False,1636617008128,False
2021-11-11T07:58:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252510,AE,86.97.176.71,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,True,,False,1636617243315,True
2021-11-11T08:02:02Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),215600,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackerror,trackdone,True,,False,1636617504912,True
2021-11-11T08:06:20Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),260253,AE,86.97.176.71,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,True,,False,1636617717664,True
2021-11-11T08:10:34Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240386,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,trackdone,True,,False,1636617991051,True
2021-11-11T09:05:04Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,86.97.176.71,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,True,,False,1636618229547,True
2021-11-11T09:08:48Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,86.97.176.71,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,trackdone,trackdone,True,,False,1636621500098,True
2021-11-11T09:12:10Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,86.97.176.71,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackerror,trackdone,True,,False,1636621725730,True
2021-11-11T09:14:58Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),169353,AE,86.97.176.71,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,trackdone,trackdone,True,,False,1636621925642,True
2021-11-11T09:18:25Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209213,AE,86.97.176.71,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackdone,trackdone,True,,False,1636622093253,True
2021-11-11T09:20:40Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,True,,False,1636622300877,True
2021-11-11T09:24:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,True,,False,1636622435621,True
2021-11-11T09:27:06Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636622641460,True
2021-11-11T09:32:13Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636622821781,True
2021-11-11T09:35:53Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636623129144,True
2021-11-11T09:39:45Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226105,AE,86.97.176.71,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackdone,trackdone,True,,False,1636623348927,True
2021-11-11T09:43:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247240,AE,86.97.176.71,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackerror,trackdone,True,,False,1636623583492,True
2021-11-11T09:48:19Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,86.97.176.71,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackdone,trackdone,True,,False,1636623827810,True
2021-11-11T09:52:11Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,86.97.176.71,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,True,,False,1636624095030,False
2021-11-11T09:56:24Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252711,AE,86.97.176.71,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,True,,False,1636624329093,True
2021-11-12T03:56:18Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),4158,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackdone,logout,True,,False,1636624579552,False
2021-11-12T03:59:57Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),211442,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,appload,trackdone,True,,False,1636689372692,True
2021-11-12T04:04:15Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),260253,AE,86.97.176.71,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,True,,False,1636689591083,True
2021-11-12T04:08:14Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240386,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,trackdone,True,,False,1636689849120,True
2021-11-12T04:10:54Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,86.97.176.71,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,True,,False,1636690087172,True
2021-11-12T04:15:01Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,86.97.176.71,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,trackdone,trackdone,True,,False,1636690247762,True
2021-11-12T04:18:23Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,86.97.176.71,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackerror,trackdone,True,,False,1636690496532,True
2021-11-12T04:21:10Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),169353,AE,86.97.176.71,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,trackdone,trackdone,True,,False,1636690696231,True
2021-11-12T04:24:37Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209213,AE,86.97.176.71,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackdone,trackdone,True,,False,1636690863350,True
2021-11-12T04:26:51Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,True,,False,1636691070326,True
2021-11-12T04:30:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,True,,False,1636691204632,True
2021-11-12T04:33:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636691410019,True
2021-11-12T04:38:22Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636691589509,True
2021-11-12T04:42:10Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221372,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636691895860,True
2021-11-12T04:45:55Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226306,AE,86.97.176.71,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackerror,trackdone,True,,False,1636692125556,True
2021-11-12T04:50:00Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247240,AE,86.97.176.71,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackdone,trackdone,True,,False,1636692348523,True
2021-11-12T04:54:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,86.97.176.71,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackdone,trackdone,True,,False,1636692593504,True
2021-11-12T04:58:19Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,86.97.176.71,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,True,,False,1636692860422,False
2021-11-12T05:02:31Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252711,AE,86.97.176.71,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,True,,False,1636693094481,True
2021-11-12T05:06:05Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),215600,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackdone,trackdone,True,,False,1636693344937,True
2021-11-12T05:10:23Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),260253,AE,86.97.176.71,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,True,,False,1636693558311,True
2021-11-12T05:14:21Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240386,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,trackdone,True,,False,1636693816301,True
2021-11-12T05:17:01Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,86.97.176.71,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,True,,False,1636694054456,True
2021-11-12T05:20:45Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,86.97.176.71,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,trackdone,trackdone,True,,False,1636694214966,False
2021-11-12T05:24:07Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,86.97.176.71,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackerror,trackdone,True,,False,1636694440598,True
2021-11-12T05:26:54Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),169353,AE,86.97.176.71,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,trackdone,trackdone,True,,False,1636694640336,True
2021-11-12T05:30:28Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209012,AE,86.97.176.71,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackdone,trackdone,True,,False,1636694807466,True
2021-11-12T05:32:44Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackerror,trackdone,True,,False,1636695024480,True
2021-11-12T09:21:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),118549,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,logout,True,,False,1636695157669,True
2021-11-12T09:23:42Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),89327,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,appload,trackdone,True,,False,1636708906721,True
2021-11-12T09:26:41Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636709015531,True
2021-11-12T09:31:48Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636709195002,True
2021-11-12T09:35:27Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636709501365,True
2021-11-12T09:39:11Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),226306,AE,86.97.176.71,unknown,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,,,,trackdone,trackdone,True,,False,1636709720676,True
2021-11-12T09:43:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),247240,AE,86.97.176.71,unknown,Trauma,NF,The Search,spotify:track:0cHAXbQfTlBIJrzIOW8kUv,,,,trackdone,trackdone,True,,False,1636709944736,True
2021-11-12T09:47:43Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),269184,AE,86.97.176.71,unknown,I Miss The Days,NF,The Search,spotify:track:3ebfDw8WEbf0DxGh47R2lo,,,,trackdone,trackdone,True,,False,1636710189743,True
2021-11-12T09:51:35Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),234074,AE,86.97.176.71,unknown,Change,NF,The Search,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,,,,trackdone,trackdone,True,,False,1636710456683,False
2021-11-12T09:55:48Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),252711,AE,86.97.176.71,unknown,My Stress,NF,The Search,spotify:track:0aQA9DP54h37OevE7hRc2a,,,,trackdone,trackdone,True,,False,1636710690792,True
2021-11-12T09:59:21Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),215600,AE,86.97.176.71,unknown,My Life,NF,Perception,spotify:track:1kO0nC4VnEjMBeJZI7g2T2,,,,trackdone,trackdone,True,,False,1636710941221,True
2021-11-12T10:03:39Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),260253,AE,86.97.176.71,unknown,Hate Myself,NF,The Search,spotify:track:5PdEiev2BkKiZtZFcNKjfM,,,,trackdone,trackdone,True,,False,1636711154553,True
2021-11-12T10:07:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),240386,AE,86.97.176.71,unknown,Remember This,NF,Perception,spotify:track:5dMKsEQSlR2ITYpScl7UMd,,,,trackdone,trackdone,True,,False,1636711427701,True
2021-11-12T10:10:33Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),162772,AE,86.97.176.71,unknown,Manike Mage Hithe,Chamath Sangeeth,Manike Mage Hithe,spotify:track:5JO2usoem1CW1pLL1kLj9E,,,,trackdone,trackdone,True,,False,1636711666150,True
2021-11-12T10:14:16Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),225440,AE,86.97.176.71,unknown,Only,NF,The Search,spotify:track:5lehoWkVPujeOAwb8BO0uK,,,,trackdone,trackdone,True,,False,1636711826630,True
2021-11-12T10:17:38Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),201720,AE,86.97.176.71,unknown,No Excuses,NF,The Search,spotify:track:7ssFG94tZHpX9vbIFM0GVH,,,,trackerror,trackdone,True,,False,1636712052353,True
2021-11-12T10:20:25Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),169353,AE,86.97.176.71,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,trackdone,trackdone,True,,False,1636712252049,True
2021-11-12T10:23:52Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),209213,AE,86.97.176.71,unknown,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,,,,trackdone,trackdone,True,,False,1636712419150,True
2021-11-12T10:26:07Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),136563,AE,86.97.176.71,unknown,Running Out Of Roses,Alan Walker,Walker Racing League,spotify:track:1KR9TkyhxqqpOk45WAm7bM,,,,trackdone,trackdone,True,,False,1636712626140,True
2021-11-12T10:29:32Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),207640,AE,86.97.176.71,unknown,Like This,NF,The Search,spotify:track:5b1uZnebDRcR8XuBsDTPiO,,,,trackdone,trackdone,True,,False,1636712760431,True
2021-11-12T10:32:32Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),181714,AE,86.97.176.71,unknown,Chasing_(Demo),NF,Chasing_(Demo),spotify:track:4f80SteKqaB6M2JytEUrwT,,,,trackdone,trackdone,True,,False,1636712965841,True
2021-11-12T10:37:38Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),308651,AE,86.97.176.71,unknown,Leave Me Alone,NF,The Search,spotify:track:3EtyEzMpfKSaoVhPunvbRV,,,,trackdone,trackdone,True,,False,1636713145321,True
2021-11-12T10:41:17Z,txarhapocwncdtuoq8fj5cyq0,Windows 10 (10.0.22000; x64),221573,AE,86.97.176.71,unknown,Dreams,NF,Perception,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,,,,trackdone,trackdone,True,,False,1636713451697,True
